round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,conv_filter,conv_kernel,conv_activation,dilation_rate,dropout_rate,dense_dim,dense_activation,batch_size,epochs,patience,optimizer,lr
219,0.0034783168230205774,0.0034783168230205774,0.03868892788887024,0.0029426051769405603,0.0029426051769405603,0.027987992390990257,16,4,relu,4,0.1,64,relu,256,1000,50,adam,0.0001
64,0.005786884110420942,0.005786884110420942,0.05564093217253685,0.003063941141590476,0.003063941141590476,0.03185199946165085,32,16,relu,4,0.05,32,relu,256,1000,50,adam,0.001
67,0.004699038807302713,0.004699038807302713,0.04704089090228081,0.0028400039300322533,0.0028400039300322533,0.02794088050723076,16,8,relu,1,0.0,64,relu,256,1000,50,adam,0.0001
109,0.003971186466515064,0.003971186466515064,0.040522512048482895,0.0029607603792101145,0.0029607603792101145,0.027157122269272804,32,16,relu,8,0.0,64,relu,256,1000,50,adam,0.0001
58,0.0066710845567286015,0.0066710845567286015,0.0585649199783802,0.003022371558472514,0.003022371558472514,0.029460309073328972,64,8,relu,4,0.1,32,relu,256,1000,50,adam,0.0001
111,0.004572893027216196,0.004572893027216196,0.045512229204177856,0.002790761413052678,0.002790761413052678,0.026453426107764244,16,8,relu,8,0.1,32,relu,256,1000,50,adam,0.0001
58,0.005368305370211601,0.005368305370211601,0.05075431615114212,0.0034980550408363342,0.0034980550408363342,0.037958286702632904,64,8,relu,8,0.0,64,relu,256,1000,50,adam,0.0001
171,0.0037390408106148243,0.0037390408106148243,0.03929222375154495,0.002811922924593091,0.002811922924593091,0.026443758979439735,64,4,relu,4,0.1,64,relu,256,1000,50,adam,1e-05
93,0.004741736222058535,0.004741736222058535,0.046003468334674835,0.0028918252792209387,0.0028918252792209387,0.027004597708582878,32,4,relu,1,0.0,64,relu,256,1000,50,adam,1e-05
76,0.004577471408993006,0.004577471408993006,0.04526276886463165,0.002834544749930501,0.002834544749930501,0.026503892615437508,16,16,relu,4,0.0,32,relu,256,1000,50,adam,1e-05
63,0.005465786438435316,0.005465786438435316,0.053080521523952484,0.002976082032546401,0.002976082032546401,0.027892235666513443,16,16,relu,4,0.05,64,relu,256,1000,50,adam,1e-05
71,0.005169034004211426,0.005169034004211426,0.04965123534202576,0.0028268652968108654,0.0028268652968108654,0.026932280510663986,64,16,relu,1,0.05,64,relu,256,1000,50,adam,0.001
60,0.006411098875105381,0.006411098875105381,0.05672571063041687,0.0029128859750926495,0.0029128859750926495,0.02680094726383686,16,8,relu,4,0.1,64,relu,256,1000,50,adam,0.0001
68,0.006179620511829853,0.006179620511829853,0.05618550628423691,0.002948348643258214,0.002948348643258214,0.026779018342494965,64,16,relu,8,0.0,32,relu,256,1000,50,adam,1e-05
65,0.005057075060904026,0.005057075060904026,0.04917004331946373,0.002742889104411006,0.002742889104411006,0.02603868953883648,32,8,relu,4,0.05,64,relu,256,1000,50,adam,0.0001
68,0.006142314523458481,0.006142314523458481,0.056415047496557236,0.0028075200971215963,0.0028075200971215963,0.02655581757426262,32,16,relu,8,0.0,64,relu,256,1000,50,adam,0.001
69,0.006051638629287481,0.006051638629287481,0.05634261295199394,0.0029284877236932516,0.0029284877236932516,0.028829997405409813,32,16,relu,4,0.05,32,relu,256,1000,50,adam,1e-05
62,0.006005613598972559,0.006005613598972559,0.05509477108716965,0.0030332861933857203,0.0030332861933857203,0.02969840168952942,32,4,relu,4,0.0,64,relu,256,1000,50,adam,0.0001
68,0.00501024117693305,0.00501024117693305,0.04820099100470543,0.0028307002503424883,0.0028307002503424883,0.02704058773815632,32,4,relu,1,0.05,32,relu,256,1000,50,adam,1e-05
63,0.005392392165958881,0.005392392165958881,0.05237668752670288,0.0031393631361424923,0.0031393631361424923,0.03336210548877716,16,4,relu,4,0.0,64,relu,256,1000,50,adam,0.001
67,0.006014471873641014,0.006014471873641014,0.055217448621988297,0.002805864904075861,0.002805864904075861,0.027709856629371643,64,8,relu,8,0.0,64,relu,256,1000,50,adam,0.001
71,0.004819403402507305,0.004819403402507305,0.04800480604171753,0.0028116339817643166,0.0028116339817643166,0.026561198756098747,64,4,relu,1,0.0,64,relu,256,1000,50,adam,0.0001
72,0.00494964886456728,0.00494964886456728,0.04758941009640694,0.0026937678921967745,0.0026937678921967745,0.02645031362771988,32,16,relu,8,0.1,32,relu,256,1000,50,adam,0.0001
63,0.005596014205366373,0.005596014205366373,0.0519445538520813,0.0030388773884624243,0.0030388773884624243,0.03073796071112156,16,4,relu,1,0.1,32,relu,256,1000,50,adam,0.0001
65,0.005135857034474611,0.005135857034474611,0.04987318441271782,0.0027657838072627783,0.0027657838072627783,0.025902116671204567,64,16,relu,1,0.0,64,relu,256,1000,50,adam,0.0001
85,0.00484883040189743,0.00484883040189743,0.047508787363767624,0.002732185646891594,0.002732185646891594,0.025890225544571877,32,4,relu,1,0.05,64,relu,256,1000,50,adam,1e-05
109,0.004925281275063753,0.004925281275063753,0.048109859228134155,0.0027913530357182026,0.0027913530357182026,0.02627064287662506,16,8,relu,1,0.1,64,relu,256,1000,50,adam,1e-05
176,0.003701599547639489,0.003701599547639489,0.038998208940029144,0.0027676138561218977,0.0027676138561218977,0.026041701436042786,16,16,relu,8,0.0,64,relu,256,1000,50,adam,0.001
65,0.0052517796866595745,0.0052517796866595745,0.04982937499880791,0.002860265551134944,0.002860265551134944,0.02706870250403881,64,16,relu,8,0.0,64,relu,256,1000,50,adam,1e-05
59,0.0057540955021977425,0.0057540955021977425,0.054296545684337616,0.003327405545860529,0.003327405545860529,0.037960637360811234,16,8,relu,8,0.05,32,relu,256,1000,50,adam,1e-05
69,0.004732183646410704,0.004732183646410704,0.04720963165163994,0.002785386284813285,0.002785386284813285,0.026013528928160667,16,8,relu,1,0.0,64,relu,256,1000,50,adam,0.001
67,0.0060953134670853615,0.0060953134670853615,0.056520622223615646,0.002913976088166237,0.002913976088166237,0.027660593390464783,16,4,relu,8,0.0,32,relu,256,1000,50,adam,0.0001
61,0.0051936013624072075,0.0051936013624072075,0.05100144073367119,0.0028864725027233362,0.0028864725027233362,0.0272514671087265,64,4,relu,8,0.1,32,relu,256,1000,50,adam,0.001
63,0.005161890294402838,0.005161890294402838,0.0507722944021225,0.0030185377690941095,0.0030185377690941095,0.030021443963050842,64,8,relu,4,0.05,32,relu,256,1000,50,adam,0.001
63,0.006128267850726843,0.006128267850726843,0.05562114343047142,0.0029122314881533384,0.0029122314881533384,0.026654165238142014,16,8,relu,1,0.1,64,relu,256,1000,50,adam,0.001
58,0.005406612064689398,0.005406612064689398,0.05246654152870178,0.002917409408837557,0.002917409408837557,0.027948416769504547,32,8,relu,1,0.05,32,relu,256,1000,50,adam,0.0001
