,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
57,0.8014120101928711,0.3257084365557449,0.009695029258728028,0.00026484897065642696,True,squared_error,10,sqrt,1,10,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",-0.010577895649344624,-0.0016520746216546539,-0.0004146618401379351,-8.792300585376511e-05,-0.0002552603603750411,-7.191365368429249e-05,-0.0001898111686250976,-0.0001247527368193965,-0.0006975842695282745,-0.007605896700600834,-0.0021677774006623914,0.003553400098720745,159
58,1.289903998374939,0.5159158443992309,0.015238642692565918,0.0004871679496475166,True,squared_error,10,sqrt,1,10,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 800}",-0.010525067889331177,-0.0016639965887489817,-0.0004098441735707764,-8.812255317535236e-05,-0.000254880914014173,-7.192246971025257e-05,-0.00018938287945361744,-0.00012526692957452734,-0.000700708662350218,-0.007617494329237457,-0.0021646687389166534,0.0035426356903732986,148
59,1.6047401666641234,0.6526734633073977,0.01897120475769043,0.0006238243512853757,True,squared_error,10,sqrt,1,10,1000,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",-0.01058394135104784,-0.0016531757710483497,-0.00041295392243623804,-8.811781424372253e-05,-0.0002554327383893687,-7.215777131093264e-05,-0.00018976836773072187,-0.00012530182843265616,-0.0006996487852502138,-0.007630472321148982,-0.0021710970671039026,0.0035585145365966513,174
60,0.3200352430343628,0.12948065919732268,0.0041683435440063475,0.0001865049370761388,True,squared_error,10,sqrt,2,2,200,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.010351598031025437,-0.00167173107763061,-0.0004178004238994087,-8.838779282713239e-05,-0.000256066702175406,-7.219792387341161e-05,-0.00019009272171997962,-0.00012574688106844334,-0.0006980178181846783,-0.00754246378987999,-0.0021414103162284495,0.0034896271129844073,57
61,0.6399120569229126,0.259922120886001,0.007953906059265136,0.00033077211810169174,True,squared_error,10,sqrt,2,2,400,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",-0.01038721976906171,-0.0016446321423685497,-0.0004133597071272184,-8.846319436510928e-05,-0.0002565866784162625,-7.188554198443053e-05,-0.00018936688624519854,-0.00012507845564730007,-0.0007002361482586955,-0.007481800655861881,-0.0021358629179336354,0.0034892537564131924,40
62,0.8011777877807618,0.3255498704424961,0.009902715682983398,0.00041362319836354386,True,squared_error,10,sqrt,2,2,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",-0.01043963418893082,-0.0016604862783526526,-0.00041126530830772295,-8.782199014907877e-05,-0.0002556577519435899,-7.240027823846728e-05,-0.00018983984548359353,-0.00012504680296953247,-0.000701983877003782,-0.007474870552704522,-0.0021419006874083763,0.0035004484382347868,62
63,1.2822685956954956,0.5213458476113978,0.01551058292388916,0.0006778764272584577,True,squared_error,10,sqrt,2,2,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",-0.010376826345226124,-0.0016727598483116998,-0.0004136015284701482,-8.753699351176447e-05,-0.00025616258500676725,-7.194676311624929e-05,-0.00018972841932534697,-0.000125132522201751,-0.0007023406376875964,-0.007517759810552355,-0.0021413795453409804,0.00349188718968751,56
64,1.6011575698852538,0.6502325196293429,0.019325995445251466,0.0008751398967029993,True,squared_error,10,sqrt,2,2,1000,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",-0.010402384629234067,-0.001652523473478725,-0.0004131217516990981,-8.796412517486613e-05,-0.0002570733160332648,-7.206140167063703e-05,-0.00018964717846186563,-0.00012504316760238054,-0.0007011545930992978,-0.0075148382441810905,-0.002141581188063529,0.0034977484215479642,59
65,0.3200162410736084,0.1308985404214685,0.004175519943237305,0.00017601732429282173,True,squared_error,10,sqrt,2,5,200,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.010464579874692476,-0.0016373095948838837,-0.0004154813257697661,-8.801457013015065e-05,-0.0002573857106828307,-7.220167803691948e-05,-0.00019013980420061382,-0.0001253332478162379,-0.0007006567450054014,-0.007579179989460375,-0.0021530282540678652,0.003522378323991814,103
66,0.6397136449813843,0.2605130845507245,0.007935214042663574,0.0003543417805815845,True,squared_error,10,sqrt,2,5,400,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",-0.010396844721744831,-0.0016588420330535297,-0.0004130061576334446,-8.831265217467423e-05,-0.0002563880021488,-7.198271650211163e-05,-0.0001897657167106754,-0.00012529383953808844,-0.000699298502793745,-0.007484163865457406,-0.0021383898207757305,0.0034917295580717137,44
67,0.7980508804321289,0.3249110864740372,0.009793305397033691,0.00039256729964017446,True,squared_error,10,sqrt,2,5,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",-0.010368788318486899,-0.0016235128191294285,-0.0004110240554528279,-8.790870284921878e-05,-0.0002556144973505273,-7.199631545198977e-05,-0.0001894764430844733,-0.00012549318161030653,-0.0007083390121429532,-0.00755051298212612,-0.0021392666327684747,0.0034956226780373132,49
68,1.2766950607299805,0.5193761201773981,0.015448832511901855,0.0007336876705569881,True,squared_error,10,sqrt,2,5,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 800}",-0.010391094123769451,-0.0016446514027728006,-0.0004087762180154764,-8.820163994408556e-05,-0.0002558346237916303,-7.215041570465233e-05,-0.00018944956874120683,-0.00012573018101254925,-0.0007073713748717718,-0.007469364375214938,-0.002135262392383856,0.0034881982841367086,37
