round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,first_gru_dim,gru_activation,first_dense_dim,first_dense_activation,batch_size,epochs,patience,optimizer,lr
104,0.0023164041340351105,0.0023164041340351105,0.020058592781424522,0.0012785092694684863,0.0012785092694684863,0.018584968522191048,75,relu,64,relu,256,200,20,nadam,1e-05
116,0.0022665259893983603,0.0022665259893983603,0.019740600138902664,0.0013022588100284338,0.0013022588100284338,0.018327031284570694,100,relu,32,relu,256,200,20,rmsprop,0.0001
129,0.002245329087600112,0.002245329087600112,0.01957707665860653,0.0013254736550152302,0.0013254736550152302,0.018359554931521416,100,relu,100,relu,256,200,20,nadam,0.0001
108,0.0022825223859399557,0.0022825223859399557,0.019887292757630348,0.001308686682023108,0.001308686682023108,0.01853441447019577,100,relu,64,relu,256,200,20,rmsprop,1e-05
110,0.002205942990258336,0.002205942990258336,0.019067535176873207,0.001385241630487144,0.001385241630487144,0.018223069608211517,75,relu,64,relu,256,200,20,rmsprop,0.001
144,0.0022104596719145775,0.0022104596719145775,0.01920151710510254,0.0013350084191188216,0.0013350084191188216,0.01813424937427044,100,relu,100,relu,256,200,20,adam,1e-05
134,0.0022364486940205097,0.0022364486940205097,0.019459636881947517,0.0012929473305121064,0.0012929473305121064,0.018207410350441933,50,relu,100,relu,256,200,20,adam,0.0001
122,0.0022257037926465273,0.0022257037926465273,0.01948654092848301,0.001327217323705554,0.001327217323705554,0.018357418477535248,75,relu,32,relu,256,200,20,rmsprop,1e-05
117,0.00220783450640738,0.00220783450640738,0.01912936009466648,0.0013448706595227122,0.0013448706595227122,0.01812010444700718,75,relu,100,relu,256,200,20,rmsprop,1e-05
142,0.0022368705831468105,0.0022368705831468105,0.019555509090423584,0.0013045989908277988,0.0013045989908277988,0.01828392781317234,100,relu,16,relu,256,200,20,adam,0.0001
113,0.002304225694388151,0.002304225694388151,0.019979964941740036,0.0012979618040844798,0.0012979618040844798,0.018556522205471992,100,relu,64,relu,256,200,20,adam,0.0001
124,0.0022592823952436447,0.0022592823952436447,0.019699713215231895,0.001286797458305955,0.001286797458305955,0.018344713374972343,100,relu,32,relu,256,200,20,adam,0.0001
129,0.0022158671636134386,0.0022158671636134386,0.019222406670451164,0.0013103472301736474,0.0013103472301736474,0.018134117126464844,100,relu,64,relu,256,200,20,nadam,0.001
127,0.002276394283398986,0.002276394283398986,0.019897904247045517,0.0013508009724318981,0.0013508009724318981,0.01876802369952202,75,relu,64,relu,256,200,20,nadam,0.001
139,0.0022377900313585997,0.0022377900313585997,0.019508905708789825,0.0013021051418036222,0.0013021051418036222,0.01823081262409687,100,relu,100,relu,256,200,20,nadam,0.001
119,0.00224562780931592,0.00224562780931592,0.019591037184000015,0.001290990156121552,0.001290990156121552,0.018252242356538773,50,relu,100,relu,256,200,20,rmsprop,1e-05
